gene	TE
Zm00001d048759	DHH00003Zm00001d01159
Zm00001d048781	DHH00002Zm00001d07928
Zm00001d048782	DHH00002Zm00001d07928
Zm00001d048797	DHH00002Zm00001d07931
Zm00001d048800	DHH00001Zm00001d08166
Zm00001d048808	RLX22980Zm00001d00001
Zm00001d048810	RLX19981Zm00001d00001
Zm00001d048849	RLX19980Zm00001d00001
Zm00001d048850	RLX19980Zm00001d00001
Zm00001d048851	RLX19980Zm00001d00001
Zm00001d048852	RLX11280Zm00001d00001
Zm00001d048870	DHH00002Zm00001d07936
Zm00001d048875	DHH00002Zm00001d07937
Zm00001d048883	RLC00004Zm00001d12002
Zm00001d048884	RLC00004Zm00001d12002
Zm00001d048883	RLX17766Zm00001d00001
Zm00001d048884	RLX17766Zm00001d00001
Zm00001d048906	RLX19977Zm00001d00001
Zm00001d048906	RLX22976Zm00001d00001
Zm00001d048910	DHH00002Zm00001d07939
Zm00001d048911	DHH00002Zm00001d07939
Zm00001d048928	DHH01493Zm00001d00001
Zm00001d048932	DHH00002Zm00001d02538
Zm00001d048937	RLG00512Zm00001d00006
Zm00001d048939	RLG00512Zm00001d00006
Zm00001d048937	DHH00002Zm00001d07942
Zm00001d048939	DHH00002Zm00001d07942
Zm00001d048956	RLC00125Zm00001d00028
Zm00001d048965	DHH00002Zm00001d02543
Zm00001d048973	RLX11242Zm00001d00001
Zm00001d049023	DHH00002Zm00001d02554
Zm00001d049024	DHH00002Zm00001d02555
Zm00001d049025	DHH00002Zm00001d02555
Zm00001d049041	DHH00001Zm00001d08190
Zm00001d049053	DHH00002Zm00001d02556
Zm00001d049063	RLX14021Zm00001dS0016
Zm00001d049065	DHH00002Zm00001d07953
Zm00001d049065	RLG00036Zm00001d00074
Zm00001d049070	DHH00002Zm00001d07954
Zm00001d049075	RLG00001Zm00001d14144
Zm00001d049078	RLX22961Zm00001d00001
Zm00001d049097	DHH00002Zm00001d07958
Zm00001d049101	DHH00002Zm00001d07960
Zm00001d049110	RLX11212Zm00001d00001
Zm00001d049111	DHH00002Zm00001d07961
Zm00001d049115	RLX19972Zm00001d00001
Zm00001d049116	RLX19972Zm00001d00001
Zm00001d049115	RLX22959Zm00001d00001
Zm00001d049116	RLX22959Zm00001d00001
Zm00001d049116	RLX11211Zm00001dS0001
Zm00001d049117	RLG00003Zm00001d12740
Zm00001d049118	RLG00003Zm00001d12740
Zm00001d049117	RLC00002Zm00001d14111
Zm00001d049118	RLC00002Zm00001d14111
Zm00001d049117	RLG00005Zm00001d03714
Zm00001d049118	RLG00005Zm00001d03714
Zm00001d049117	RLX11211Zm00001d00001
Zm00001d049118	RLX11211Zm00001d00001
Zm00001d049122	DHH00008Zm00001d00339
Zm00001d049150	DHH00002Zm00001d07964
Zm00001d049152	DHH00002Zm00001d07965
Zm00001d049194	RLX19971Zm00001d00001
Zm00001d049199	DHH00002Zm00001d07968
Zm00001d049240	RLG00017Zm00001d00617
Zm00001d049241	RLG00017Zm00001d00617
Zm00001d049240	RLG00001Zm00001d15506
Zm00001d049241	RLG00001Zm00001d15506
Zm00001d049253	RLG00003Zm00001d10168
Zm00001d049254	RLG00003Zm00001d10168
Zm00001d049257	DHH00002Zm00001d02577
Zm00001d049268	DHH00002Zm00001d02579
Zm00001d049284	DHH00002Zm00001d02582
Zm00001d049289	DHH00005Zm00001d02779
Zm00001d049301	RLX01062Zm00001d00003
Zm00001d049303	RLX01062Zm00001d00003
Zm00001d049310	DHH00002Zm00001d07975
Zm00001d049321	DHH00002Zm00001d02585
Zm00001d049337	DHH00002Zm00001d07978
Zm00001d049367	DHH00002Zm00001d07980
Zm00001d049378	DHH00002Zm00001d07981
Zm00001d049394	RLX01112Zm00001d00004
Zm00001d049395	RLX01112Zm00001d00004
Zm00001d049396	RLX01112Zm00001d00004
Zm00001d049410	DHH00002Zm00001d02595
Zm00001d049419	RLX19960Zm00001d00001
Zm00001d049421	RLC19959Zm00001d00001
Zm00001d049423	RLC19959Zm00001d00001
Zm00001d049424	RLX22930Zm00001d00001
Zm00001d049425	RLX22930Zm00001d00001
Zm00001d049426	RLX22930Zm00001d00001
Zm00001d049427	RLX22930Zm00001d00001
Zm00001d049425	DHH00002Zm00001d07988
Zm00001d049426	DHH00002Zm00001d07988
Zm00001d049430	RLX18725Zm00001d00001
Zm00001d049431	RLX18725Zm00001d00001
Zm00001d049432	RLX18725Zm00001d00001
Zm00001d049433	RLX18725Zm00001d00001
Zm00001d049431	RLX18725Zm00001dS0001
Zm00001d049432	RLX19958Zm00001d00001
Zm00001d049432	RLX18725Zm00001dS0002
Zm00001d049436	RLX18724Zm00001d00001
Zm00001d049437	RLX18724Zm00001d00001
Zm00001d049445	DHH00002Zm00001d07990
Zm00001d049446	DHH00002Zm00001d07990
Zm00001d049453	DHH00002Zm00001d02598
Zm00001d049454	DHH00002Zm00001d02598
Zm00001d049462	DTA00064Zm00001d00004
Zm00001d049470	DHH00002Zm00001d02602
Zm00001d049474	RLG19955Zm00001d00001
Zm00001d049474	RLX22928Zm00001d00001
Zm00001d049476	RLX22927Zm00001d00001
Zm00001d049498	RLC00390Zm00001d00007
Zm00001d049498	RLX22925Zm00001d00001
Zm00001d049508	DHH00002Zm00001d02609
Zm00001d049509	DHH00002Zm00001d07997
Zm00001d049530	RLX22923Zm00001d00001
Zm00001d049531	RLX22923Zm00001d00001
Zm00001d049559	RLC22918Zm00001d00001
Zm00001d049561	DHH00007Zm00001d01023
Zm00001d049568	RLG00010Zm00001d00988
Zm00001d049580	RLC00352Zm00001d00009
Zm00001d049595	RLX02237Zm00001d00001
Zm00001d049600	DHH00002Zm00001d02619
Zm00001d049603	DHH00002Zm00001d08010
Zm00001d049631	DHH00002Zm00001d02620
Zm00001d049653	DHH00002Zm00001d02625
Zm00001d049679	DHH00002Zm00001d08017
Zm00001d049681	DHH00002Zm00001d02628
Zm00001d049695	DHH00002Zm00001d02632
Zm00001d049697	DHH00002Zm00001d02632
Zm00001d049719	RLC00002Zm00001d14131
Zm00001d049719	RLG00003Zm00001d10200
Zm00001d049733	RLC00002Zm00001d14134
Zm00001d049733	RLC00004Zm00001d04255
Zm00001d049752	DHH00002Zm00001d02637
Zm00001d049771	DHH00002Zm00001d08029
Zm00001d049776	RLX17918Zm00001d00001
Zm00001d049792	DHH00002Zm00001d02644
Zm00001d049793	DHH00002Zm00001d02644
Zm00001d049797	DHH00002Zm00001d08031
Zm00001d049801	RLX17671Zm00001d00001
Zm00001d049801	RLX17715Zm00001d00001
Zm00001d049810	DHH00002Zm00001d08034
Zm00001d049811	DHH00002Zm00001d08034
Zm00001d049812	DHH00002Zm00001d08034
Zm00001d049829	RLG00001Zm00001d15886
Zm00001d049836	DHH00002Zm00001d02653
Zm00001d049837	DHH00002Zm00001d02653
Zm00001d049838	RLX18718Zm00001d00001
Zm00001d049841	RLX11055Zm00001d00001
Zm00001d049842	RLX17179Zm00001d00001
Zm00001d049843	RLX17179Zm00001d00001
Zm00001d049843	RLG01805Zm00001d00003
Zm00001d049843	RLX11054Zm00001d00001
Zm00001d049844	RLX11053Zm00001d00001
Zm00001d049846	RLX22901Zm00001d00001
Zm00001d049897	RLG00001Zm00001d15519
Zm00001d049927	DHH00002Zm00001d02665
Zm00001d049936	RLC00002Zm00001d14143
Zm00001d049936	RLC00135Zm00001d00003
Zm00001d049961	RLG00001Zm00001d14205
Zm00001d049961	DHH00002Zm00001d08063
Zm00001d049977	RLG00003Zm00001d12759
Zm00001d049977	RLX22883Zm00001d00001
Zm00001d049977	DHH00002Zm00001d02673
Zm00001d049996	RLX17153Zm00001d00001
Zm00001d050004	RLX22879Zm00001d00001
Zm00001d050006	RLX22879Zm00001d00001
Zm00001d050007	RLX22879Zm00001d00001
Zm00001d050004	RLX22879Zm00001dS0001
Zm00001d050034	DHH00002Zm00001d08071
Zm00001d050036	DHH00001Zm00001d08299
Zm00001d050040	RLX19929Zm00001d00001
Zm00001d050041	RLX19929Zm00001d00001
Zm00001d050041	RLG00006Zm00001d03461
Zm00001d050045	DHH00002Zm00001d02685
Zm00001d050049	DHH00002Zm00001d08074
Zm00001d050071	RLX01113Zm00001d00003
Zm00001d050096	RLX19924Zm00001d00001
Zm00001d050120	RLC00014Zm00001d01007
Zm00001d050120	RLC00002Zm00001d14147
Zm00001d050120	RLX22862Zm00001d00001
Zm00001d050136	DHH00002Zm00001d02694
Zm00001d050138	RIT00001Zm00001d00026
Zm00001d050151	DHH00002Zm00001d08084
Zm00001d050161	DHH00002Zm00001d02698
Zm00001d050162	DHH00002Zm00001d02698
Zm00001d050186	DTT10881Zm00001d00001
Zm00001d050228	DHH00002Zm00001d02711
Zm00001d050231	RLX22852Zm00001d00001
Zm00001d050233	RLG00008Zm00001d02960
Zm00001d050233	RLG00005Zm00001d04073
Zm00001d050235	DHH00002Zm00001d08093
Zm00001d050238	DHH00001Zm00001d02823
Zm00001d050272	DHH00002Zm00001d08097
Zm00001d050275	DHH00002Zm00001d08098
Zm00001d050279	DHH00003Zm00001d03736
Zm00001d050289	RLG00001Zm00001d14251
Zm00001d050295	RLC00026Zm00001d00444
Zm00001d050296	RLC00026Zm00001d00444
Zm00001d050295	DHH01497Zm00001d00001
Zm00001d050296	DHH01497Zm00001d00001
Zm00001d050299	RLG00010Zm00001d01230
Zm00001d050321	DHH00002Zm00001d02726
Zm00001d050322	DHH00002Zm00001d02726
Zm00001d050328	RLG00001Zm00001d14257
Zm00001d050337	DHH00002Zm00001d08106
Zm00001d050338	DHH00002Zm00001d08106
Zm00001d050343	RLG01579Zm00001d00003
Zm00001d050344	RLX19909Zm00001d00001
Zm00001d050378	DHH00002Zm00001d02735
Zm00001d050413	DHH00002Zm00001d08115
Zm00001d050425	DHH00002Zm00001d08118
Zm00001d050432	RLG00021Zm00001d00480
Zm00001d050432	RLG00001Zm00001d15539
Zm00001d050438	RLG00007Zm00001d03254
Zm00001d050438	DTC00108Zm00001d00003
Zm00001d050442	DHH00002Zm00001d02743
Zm00001d050445	RLC00068Zm00001d00061
Zm00001d050446	RLC00068Zm00001d00061
Zm00001d050448	DHH00002Zm00001d08126
Zm00001d050449	DHH00002Zm00001d08126
Zm00001d050462	DHH00002Zm00001d08129
Zm00001d050463	RLX19902Zm00001d00001
Zm00001d050464	RLX04648Zm00001d00002
Zm00001d050468	DHH00002Zm00001d08132
Zm00001d050480	DHH00002Zm00001d08133
Zm00001d050487	RLX22818Zm00001d00001
Zm00001d050487	DHH00002Zm00001d08134
Zm00001d050502	DHH00002Zm00001d08139
Zm00001d050506	DHH00002Zm00001d02751
Zm00001d050532	DHH00002Zm00001d08147
Zm00001d050534	DHH00002Zm00001d02761
Zm00001d050533	DHH00002Zm00001d02761
Zm00001d050548	RLX17263Zm00001d00001
Zm00001d050569	RIT00001Zm00001d00160
Zm00001d050593	RLG00009Zm00001d01805
Zm00001d050594	RLG00009Zm00001d01805
Zm00001d050595	RLG00009Zm00001d01805
Zm00001d050601	DHH00002Zm00001d08155
Zm00001d050607	DHH00002Zm00001d02767
Zm00001d050621	RLC00032Zm00001d00136
Zm00001d050658	RLX17669Zm00001d00001
Zm00001d050658	RLG00003Zm00001d12791
Zm00001d050670	RLG00001Zm00001d14341
Zm00001d050673	RLG17914Zm00001d00001
Zm00001d050684	RLX10622Zm00001d00001
Zm00001d050690	DHH00002Zm00001d08167
Zm00001d050701	RLG00638Zm00001d00006
Zm00001d050702	RLG00638Zm00001d00006
Zm00001d050704	RLG00638Zm00001d00006
Zm00001d050704	DHH00002Zm00001d02784
Zm00001d050717	RLG00330Zm00001d00006
Zm00001d050718	RLG00330Zm00001d00006
Zm00001d050717	DHH00002Zm00001d08170
Zm00001d050725	RLX17216Zm00001d00001
Zm00001d050757	DHH00002Zm00001d08172
Zm00001d050758	DHH00002Zm00001d08172
Zm00001d050770	RLG00001Zm00001d14354
Zm00001d050771	RLG00001Zm00001d14354
Zm00001d050774	RLG00047Zm00001d00121
Zm00001d050776	DHH00014Zm00001d00241
Zm00001d050792	DHH00002Zm00001d08174
Zm00001d050803	RLX10567Zm00001d00001
Zm00001d050807	DHH00002Zm00001d02798
Zm00001d050821	RLX17570Zm00001d00001
Zm00001d050821	DHH00002Zm00001d08176
Zm00001d050828	RLC00029Zm00001d00338
Zm00001d050829	RLC00029Zm00001d00338
Zm00001d050852	RLX14021Zm00001dS0018
Zm00001d050853	DHH00002Zm00001d08179
Zm00001d050866	DHH00002Zm00001d08180
Zm00001d050867	DHH00002Zm00001d08180
Zm00001d050875	RLX14021Zm00001dS0019
Zm00001d050876	DTH00051Zm00001d00024
Zm00001d050877	DTH00051Zm00001d00024
Zm00001d050876	DHH00002Zm00001d02808
Zm00001d050883	DHH00002Zm00001d08184
Zm00001d050892	DHH00002Zm00001d02811
Zm00001d050909	RLX10522Zm00001d00001
Zm00001d050924	DHH00002Zm00001d08187
Zm00001d050933	RLC00002Zm00001d14164
Zm00001d050933	RLC00002Zm00001d12267
Zm00001d050936	DHH00002Zm00001d02815
Zm00001d050937	DHH00002Zm00001d02815
Zm00001d050950	RLG00012Zm00001d00757
Zm00001d050972	RLX22704Zm00001d00001
Zm00001d050972	DHH00002Zm00001d02819
Zm00001d050983	DHH00002Zm00001d08189
Zm00001d050994	DHH00002Zm00001d02826
Zm00001d050995	DHH00002Zm00001d02826
Zm00001d050999	DHH00002Zm00001d02827
Zm00001d051026	DHH00002Zm00001d02829
Zm00001d051036	RLG00017Zm00001d00620
Zm00001d051036	RLG00006Zm00001d03967
Zm00001d051036	RLX22695Zm00001d00001
Zm00001d051045	DHH00002Zm00001d02832
Zm00001d051070	RLG00021Zm00001d00507
Zm00001d051072	RLG00021Zm00001d00507
Zm00001d051083	RLX22689Zm00001d00001
Zm00001d051086	RLX22688Zm00001d00001
Zm00001d051090	RLG00001Zm00001d15570
Zm00001d051091	RLG00009Zm00001d01597
Zm00001d051092	RLG00009Zm00001d01597
Zm00001d051103	DTC00004Zm00001d00129
Zm00001d051104	RLG22683Zm00001d00001
Zm00001d051105	RLG22683Zm00001d00001
Zm00001d051105	DHH00002Zm00001d02844
Zm00001d051115	RLG00003Zm00001d12792
Zm00001d051122	RLX22677Zm00001d00001
Zm00001d051122	DHH00002Zm00001d08205
Zm00001d051123	DHH00002Zm00001d02847
Zm00001d051132	RLG00003Zm00001d12822
Zm00001d051142	DHH00002Zm00001d02853
Zm00001d051154	DHH00001Zm00001d03086
Zm00001d051164	RLX10427Zm00001d00001
Zm00001d051179	DHH00002Zm00001d02856
Zm00001d051184	DHH00002Zm00001d08213
Zm00001d051199	RLX19853Zm00001d00001
Zm00001d051210	RLX19851Zm00001d00001
Zm00001d051231	DHH00002Zm00001d08216
Zm00001d051244	RLG00010Zm00001d01158
Zm00001d051244	RLG00007Zm00001d02615
Zm00001d051258	RLX17291Zm00001d00001
Zm00001d051259	RLX17291Zm00001d00001
Zm00001d051258	DHH00002Zm00001d02868
Zm00001d051264	RLC00002Zm00001d12295
Zm00001d051264	DHH00004Zm00001d02916
Zm00001d051265	DHH00002Zm00001d08222
Zm00001d051286	RLC00101Zm00001d00004
Zm00001d051289	RLC00013Zm00001d00415
Zm00001d051301	DHH00012Zm00001d00365
Zm00001d051304	DHH00002Zm00001d02875
Zm00001d051318	RLC22655Zm00001d00001
Zm00001d051335	RLX22652Zm00001d00001
Zm00001d051341	DHH00002Zm00001d08228
Zm00001d051342	DHH01648Zm00001d00001
Zm00001d051353	DHH00002Zm00001d08233
Zm00001d051356	DHH00002Zm00001d02881
Zm00001d051363	DHH00002Zm00001d08235
Zm00001d051400	DHH00002Zm00001d02890
Zm00001d051401	DHH00002Zm00001d02890
Zm00001d051412	RLX22649Zm00001d00001
Zm00001d051413	RLX22649Zm00001d00001
Zm00001d051414	RLX22649Zm00001d00001
Zm00001d051432	DHH00002Zm00001d08238
Zm00001d051434	RLX00698Zm00001d00002
Zm00001d051435	RLX00698Zm00001d00002
Zm00001d051446	DHH00002Zm00001d02897
Zm00001d051454	DHH00002Zm00001d02902
Zm00001d051455	DHH00002Zm00001d02902
Zm00001d051462	RLC00063Zm00001d00041
Zm00001d051466	DHH00002Zm00001d02905
Zm00001d051488	DHH00164Zm00001d00002
Zm00001d051490	DHH00002Zm00001d08248
Zm00001d051557	DHH00002Zm00001d08253
Zm00001d051582	DHH00002Zm00001d08258
Zm00001d051583	DHH00002Zm00001d08258
Zm00001d051617	RLX22641Zm00001d00001
Zm00001d051656	DHH00002Zm00001d08269
Zm00001d051674	DHH00003Zm00001d01308
Zm00001d051680	DHH00002Zm00001d02921
Zm00001d051694	DHH00002Zm00001d02922
Zm00001d051706	RLX22638Zm00001d00001
Zm00001d051710	RLG19839Zm00001d00001
Zm00001d051711	RLX19838Zm00001d00001
Zm00001d051712	RLX19838Zm00001d00001
Zm00001d051711	RLX22637Zm00001d00001
Zm00001d051713	DHH00002Zm00001d08275
Zm00001d051722	RLX22634Zm00001d00001
Zm00001d051723	RLX22634Zm00001d00001
Zm00001d051724	RLX10325Zm00001d00001
Zm00001d051726	RLX18226Zm00001d00001
Zm00001d051727	RLX18226Zm00001d00001
Zm00001d051728	RLX18226Zm00001d00001
Zm00001d051725	RLX18226Zm00001d00001
Zm00001d051726	RLX18683Zm00001d00001
Zm00001d051727	RLX18683Zm00001d00001
Zm00001d051728	RLX18683Zm00001d00001
Zm00001d051726	RLX19836Zm00001d00001
Zm00001d051731	RLX19835Zm00001d00001
Zm00001d051732	RLX19835Zm00001d00001
Zm00001d051733	RLX19835Zm00001d00001
Zm00001d051732	RLX22632Zm00001d00001
Zm00001d051769	DHH00002Zm00001d02930
Zm00001d051776	RLX17610Zm00001d00001
Zm00001d051783	RLC00002Zm00001d15139
Zm00001d051783	RLX14021Zm00001dS0020
Zm00001d051794	DHH00002Zm00001d02931
Zm00001d051817	RLG17910Zm00001d00001
Zm00001d051817	RLG00027Zm00001d00143
Zm00001d051820	RLG22630Zm00001d00001
Zm00001d051852	DHH00002Zm00001d02938
Zm00001d051853	DHH00002Zm00001d02938
Zm00001d051868	RLX19833Zm00001d00001
Zm00001d051868	RLX03691Zm00001d00001
Zm00001d051868	DHH00002Zm00001d08284
Zm00001d051874	DHH00002Zm00001d02940
Zm00001d051895	DHH00002Zm00001d02942
Zm00001d051947	DHH00002Zm00001d08290
Zm00001d051953	DHH00002Zm00001d08291
Zm00001d051954	RLX17503Zm00001d00001
Zm00001d051973	DHH00002Zm00001d02949
Zm00001d051974	DHH00002Zm00001d02949
Zm00001d052032	DHH00002Zm00001d02952
Zm00001d052071	DHH00002Zm00001d02957
Zm00001d052076	DHH00002Zm00001d08305
Zm00001d052082	RLC00002Zm00001d14192
Zm00001d052082	RLX22621Zm00001d00001
Zm00001d052095	RLC00002Zm00001d14823
Zm00001d052095	RLC00002Zm00001d14193
Zm00001d052127	DHH00005Zm00001d02893
Zm00001d052128	DHH00005Zm00001d02893
Zm00001d052201	DHH00002Zm00001d08312
Zm00001d052226	DHH00002Zm00001d02968
Zm00001d052281	DHH00032Zm00001d00049
Zm00001d052297	DHH00002Zm00001d02977
Zm00001d052298	DHH00002Zm00001d02977
Zm00001d052299	DHH00002Zm00001d02977
Zm00001d052315	DHH00011Zm00001d00416
Zm00001d052349	DHH00002Zm00001d08324
Zm00001d052358	DHH01605Zm00001d00001
Zm00001d052374	RLC00002Zm00001d14825
Zm00001d052443	DHH00002Zm00001d02989
Zm00001d052467	DHH00002Zm00001d02992
Zm00001d052501	RLG00085Zm00001d00013
Zm00001d052504	DHH00002Zm00001d02998
Zm00001d052515	DHH00002Zm00001d03000
Zm00001d052516	DHH00002Zm00001d03000
Zm00001d052517	DHH00002Zm00001d03000
Zm00001d052541	DHH00002Zm00001d03003
Zm00001d052558	RLG00003Zm00001d12105
Zm00001d052572	RLX10209Zm00001d00001
Zm00001d052579	DHH00002Zm00001d03005
Zm00001d052602	RLX17435Zm00001d00001
Zm00001d052603	RLX17435Zm00001d00001
Zm00001d052619	DHH00002Zm00001d08341
Zm00001d052633	DHH00002Zm00001d08342
Zm00001d052634	DHH00002Zm00001d08342
Zm00001d052635	DHH00002Zm00001d08342
Zm00001d052637	DHH00002Zm00001d08343
Zm00001d052638	DHH00002Zm00001d08343
Zm00001d052642	RLX18032Zm00001d00001
Zm00001d052642	RLX19822Zm00001d00001
Zm00001d052642	RLX22593Zm00001d00001
Zm00001d052656	DHH00002Zm00001d08346
Zm00001d052657	DHH00001Zm00001d03212
Zm00001d052670	RLX02413Zm00001d00002
Zm00001d052677	DHH00289Zm00001d00002
Zm00001d052685	RLC00004Zm00001d10330
Zm00001d052687	DHH00002Zm00001d03019
Zm00001d052688	DHH00002Zm00001d03019
Zm00001d052686	DHH00002Zm00001d03019
Zm00001d052716	DHH00015Zm00001d00219
Zm00001d052727	DHH00002Zm00001d03023
Zm00001d052743	DHH00002Zm00001d03024
Zm00001d052752	DHH00002Zm00001d08356
Zm00001d052773	DHH00002Zm00001d08359
Zm00001d052774	DHH00002Zm00001d03027
Zm00001d052811	DHH00002Zm00001d03031
Zm00001d052812	DHH00002Zm00001d03031
Zm00001d052818	RLX22587Zm00001d00001
Zm00001d052822	DHH00002Zm00001d08363
Zm00001d052823	DHH00002Zm00001d08363
Zm00001d052821	DHH00002Zm00001d08363
Zm00001d052825	DHH00002Zm00001d08364
Zm00001d052863	DHH00002Zm00001d03036
Zm00001d052867	RLX19819Zm00001d00001
Zm00001d052871	DHH00002Zm00001d03037
Zm00001d052872	DHH00002Zm00001d03037
Zm00001d052899	DHH01587Zm00001d00001
Zm00001d052924	DHH00002Zm00001d03045
Zm00001d052938	RLX18031Zm00001d00001
Zm00001d052939	RLX18031Zm00001d00001
Zm00001d052940	RLX18031Zm00001d00001
Zm00001d052975	DHH00002Zm00001d08377
Zm00001d052982	DHH00002Zm00001d03051
Zm00001d052991	RLC00004Zm00001d04822
Zm00001d052994	DHH00002Zm00001d03053
Zm00001d052995	DHH00002Zm00001d03053
Zm00001d053000	RLG00420Zm00001d00003
Zm00001d053001	RLG00420Zm00001d00003
Zm00001d052999	RLG00420Zm00001d00003
Zm00001d053000	DHH00002Zm00001d08379
Zm00001d053001	DHH00002Zm00001d08379
Zm00001d053035	DHH00002Zm00001d03056
Zm00001d053063	DHH00002Zm00001d03060
Zm00001d053069	RLC04379Zm00001d00001
Zm00001d053069	DHH00002Zm00001d08388
Zm00001d053072	DHH00002Zm00001d03063
Zm00001d053084	RLG00009Zm00001d01747
Zm00001d053088	RLG00010Zm00001d00446
Zm00001d053092	DHH00002Zm00001d03067
Zm00001d053142	RLX17535Zm00001d00001
Zm00001d053153	RLX19812Zm00001d00001
Zm00001d053154	RLX19812Zm00001d00001
Zm00001d053165	RLX18221Zm00001d00001
Zm00001d053174	RLG17608Zm00001d00001
Zm00001d053187	RLX17055Zm00001d00001
Zm00001d053191	DHH00002Zm00001d03076
Zm00001d053190	DHH00002Zm00001d03076
Zm00001d053193	RLX22553Zm00001d00001
Zm00001d053193	RLX10081Zm00001d00001
Zm00001d053205	RLG00001Zm00001d14440
Zm00001d053206	DHH00002Zm00001d03077
Zm00001d053221	RLG00674Zm00001d00003
Zm00001d053235	RLX00738Zm00001d00005
Zm00001d053240	DHH00002Zm00001d08403
Zm00001d053241	DHH00002Zm00001d08403
Zm00001d053242	DHH00002Zm00001d08403
Zm00001d053250	DHH00002Zm00001d03080
Zm00001d053261	DHH00002Zm00001d08410
Zm00001d053263	DHH00002Zm00001d08411
Zm00001d053264	DHH00002Zm00001d08411
Zm00001d053266	DHH00002Zm00001d03082
Zm00001d053271	RLC01879Zm00001d00003
Zm00001d053271	RLG04468Zm00001d00001
Zm00001d053278	DHH00002Zm00001d08415
Zm00001d053279	DHH00002Zm00001d08415
Zm00001d053280	DHH00002Zm00001d08415
Zm00001d053277	DHH00002Zm00001d08415
Zm00001d053285	DHH01567Zm00001d00001
Zm00001d053293	DHH00001Zm00001d03298
Zm00001d053294	DHH01566Zm00001d00001
Zm00001d053304	RLC16999Zm00001d00001
Zm00001d053309	DHH00181Zm00001d00004
Zm00001d053314	RLC00510Zm00001d00007
Zm00001d053322	DHH01565Zm00001d00001
Zm00001d053324	DHH00002Zm00001d08420
Zm00001d053329	RLX18670Zm00001d00001
Zm00001d053331	RLX18670Zm00001d00001
Zm00001d053329	RLX19806Zm00001d00001
Zm00001d053331	RLX19806Zm00001d00001
Zm00001d053332	RLX10052Zm00001d00001
Zm00001d053346	DHH00002Zm00001d03088
Zm00001d053349	DHH00002Zm00001d08423
Zm00001d053353	RLX19805Zm00001d00001
Zm00001d053385	RLX00092Zm00001d00046
Zm00001d053386	RLX00092Zm00001d00046
Zm00001d053387	RLX00092Zm00001d00046
Zm00001d053384	RLX00092Zm00001d00046
Zm00001d053385	RLX10036Zm00001d00001
Zm00001d053384	RLX10036Zm00001d00001
Zm00001d053398	DHH00002Zm00001d03096
Zm00001d053451	DHH00002Zm00001d03103
Zm00001d053525	RLX17433Zm00001d00001
Zm00001d053526	RLX17433Zm00001d00001
Zm00001d053531	RLX18667Zm00001d00001
Zm00001d053532	RLX18667Zm00001d00001
Zm00001d053533	RLX18667Zm00001d00001
Zm00001d053534	RLX22522Zm00001d00001
Zm00001d053537	RLX19799Zm00001d00001
Zm00001d053550	RLX00594Zm00001d00003
Zm00001d053550	RLG00006Zm00001d03564
Zm00001d053630	RLG04394Zm00001d00002
Zm00001d053631	RLG04394Zm00001d00002
Zm00001d053677	RLG00009Zm00001d01824
Zm00001d053678	RLG00009Zm00001d01824
Zm00001d053679	RLG00009Zm00001d01824
Zm00001d053710	DHH00002Zm00001d03125
Zm00001d053711	DHH00002Zm00001d03125
Zm00001d053723	DHH00002Zm00001d03126
Zm00001d053737	DHH00002Zm00001d08450
Zm00001d053806	DHH00002Zm00001d08454
Zm00001d053835	RLX22510Zm00001d00001
Zm00001d053836	RLX22510Zm00001d00001
Zm00001d053877	RLX19496Zm00001dS0001
Zm00001d053905	RLX09981Zm00001d00001
Zm00001d053912	RLC00015Zm00001d00743
Zm00001d053912	RLG02229Zm00001d00001
Zm00001d053914	DHH00002Zm00001d03144
Zm00001d053938	DHH00002Zm00001d03147
Zm00001d053943	RLG00082Zm00001d00042
Zm00001d053944	RLG00082Zm00001d00042
Zm00001d053943	RLG00003Zm00001d10491
Zm00001d053944	RLG00003Zm00001d10491
Zm00001d053950	RLG00003Zm00001d12120
Zm00001d053970	DHH00002Zm00001d03151
Zm00001d053999	DHH00002Zm00001d08466
Zm00001d054004	DHH00007Zm00001d01097
Zm00001d054018	DHH00002Zm00001d08467
Zm00001d054031	RLC22502Zm00001d00001
Zm00001d054051	DHH00002Zm00001d08469
Zm00001d054056	DHH01543Zm00001d00001
Zm00001d054083	DHH00002Zm00001d03156
Zm00001d054096	RLC00179Zm00001d00020
Zm00001d054098	RLC00179Zm00001d00020
Zm00001d054099	RLC00179Zm00001d00020
Zm00001d054100	RLC00179Zm00001d00020
Zm00001d054103	RLC00179Zm00001d00020
Zm00001d054101	RLC00179Zm00001d00020
Zm00001d054096	DHH00002Zm00001d08471
Zm00001d054112	RLG00006Zm00001d03565
Zm00001d012806	RLG00012Zm00001d00989
Zm00001d012805	RLG00012Zm00001d00989
Zm00001d012805	DHH00002Zm00001d03158
Zm00001d012841	DHH00002Zm00001d08473
Zm00001d012871	RLG20162Zm00001d00001
Zm00001d012877	RIT00001Zm00001d00169
Zm00001d012894	RLG00003Zm00001d12702
Zm00001d012897	DHH00002Zm00001d03163
Zm00001d012944	RLX09953Zm00001d00001
Zm00001d012946	RLX09953Zm00001d00001
Zm00001d012948	RLX09953Zm00001d00001
Zm00001d012985	DHH00002Zm00001d08478
Zm00001d013036	RLX20160Zm00001d00001
Zm00001d013036	RLG00005Zm00001d03634
Zm00001d013084	DHH00002Zm00001d08483
